"","Subject","Group","Fluency_Item","Switch_Value","Switch_Method","domain","dimension","structure","alpha","method","param1","param2","param3","full_method","Cluster_Number","Switch","Switch_Number","row_id","fluency_score","semantic","phonological","frequency"
"1115","CAP-671","NH","juice",0,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,12,20,0.832855263224113,1e-04,4.36
"1116","CAP-671","NH","corn",0,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,13,20,0.615663130701085,0.1,4.19
"1117","CAP-671","NH","potatoes",0,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,14,20,0.802637686846803,1e-04,4.09
"1118","CAP-671","NH","sprouts",0,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,15,20,0.706819380834296,1e-04,3.23
"1119","CAP-671","NH","fruit",0,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",8,"Within Cluster Transition",NA,16,20,0.706221277003004,0.1111,4.57
"1120","CAP-671","NH","burger",1,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",9,"Switch Trial",8,17,20,0.150748308503838,1e-04,4.07
"1121","CAP-671","NH","dessert",1,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",10,"Switch Trial",9,18,20,0.332957018039515,1e-04,3.83
"1122","CAP-671","NH","pie",0,"multimodaldelta_alpha=0.3_rise=0.8_fall=0.5","foods","50","blended","0.0","multimodaldelta","alpha=0.3","rise=0.8","fall=0.5","multimodaldelta_alpha=0.3_rise=0.8_fall=0.5",10,"Within Cluster Transition",NA,19,20,0.749923068782196,1e-04,4.19
"1123","CBD-686","NH","candy",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",1,"Within Cluster Transition",NA,1,18,0.778163249962831,0.1111,4.29
"1124","CBD-686","NH","chocolate",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",1,"Within Cluster Transition",NA,2,18,0.763719368674879,0.0588,4.49
"1125","CBD-686","NH","strawberries",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",1,"Within Cluster Transition",NA,3,18,0.752974797480511,0.1111,3.54
"1126","CBD-686","NH","pop",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",2,"Switch Trial",1,4,18,0.536562511092343,1e-04,4.87
"1127","CBD-686","NH","cake",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",3,"Switch Trial",2,5,18,0.56767413999926,1e-04,4.53
"1128","CBD-686","NH","chocolate",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",3,"Within Cluster Transition",NA,6,18,0.78453743071406,0.1176,4.49
"1129","CBD-686","NH","coke",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",4,"Switch Trial",3,7,18,0.521837859381482,1e-04,4.08
"1130","CBD-686","NH","chocolate",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",5,"Switch Trial",4,8,18,0.521837859381482,1e-04,4.49
"1131","CBD-686","NH","fruit",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",6,"Switch Trial",5,9,18,0.553178797117199,0.1765,4.57
"1132","CBD-686","NH","candy",1,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Switch Trial",6,10,18,0.548825512406187,0.2,4.29
"1133","CBD-686","NH","cake",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,11,18,0.778163249962831,0.1111,4.53
"1134","CBD-686","NH","dessert",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,12,18,0.786460398551975,1e-04,3.83
"1135","CBD-686","NH","cake",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,13,18,0.786460398551975,1e-04,4.53
"1136","CBD-686","NH","soda",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,14,18,0.726645384106891,1e-04,4.04
"1137","CBD-686","NH","pie",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,15,18,0.691675432055123,0.3333,4.19
"1138","CBD-686","NH","beef",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,16,18,0.79414534031925,0.0833,4.29
"1139","CBD-686","NH","cake",0,"multimodaldelta_alpha=1.0_rise=0.8_fall=0.8","foods","50","blended","0.0","multimodaldelta","alpha=1.0","rise=0.8","fall=0.8","multimodaldelta_alpha=1.0_rise=0.8_fall=0.8",7,"Within Cluster Transition",NA,17,18,0.75422330640033,0.1667,4.53
"1140","CBH-693","NH","sprouts",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",1,"Within Cluster Transition",NA,1,32,0.640395331355824,0.125,3.23
"1141","CBH-693","NH","water",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",2,"Switch Trial",1,2,32,0.578203429983617,1e-04,5.52
"1142","CBH-693","NH","apple",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",3,"Switch Trial",2,3,32,0.424526080463071,1e-04,4.76
"1143","CBH-693","NH","oranges",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",3,"Within Cluster Transition",NA,4,32,0.712813408087034,0.1429,3.52
"1144","CBH-693","NH","soda",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",4,"Switch Trial",3,5,32,0.597265024407159,1e-04,4.04
"1145","CBH-693","NH","grapes",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",4,"Within Cluster Transition",NA,6,32,0.500284877106956,0.2,3.73
"1146","CBH-693","NH","candy",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",5,"Switch Trial",4,7,32,0.627723428920342,1e-04,4.29
"1147","CBH-693","NH","steak",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",6,"Switch Trial",5,8,32,0.688627309493173,1e-04,3.97
"1148","CBH-693","NH","chicken",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",6,"Within Cluster Transition",NA,9,32,0.741698966837176,0.1429,4.63
"1149","CBH-693","NH","pomegranate",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",7,"Switch Trial",6,10,32,0.535021777178882,1e-04,2.93
"1150","CBH-693","NH","carrots",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",7,"Within Cluster Transition",NA,11,32,0.628821849323754,0.1,3.63
"1151","CBH-693","NH","turkey",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",8,"Switch Trial",7,12,32,0.619530484955415,1e-04,4.56
"1152","CBH-693","NH","ham",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",9,"Switch Trial",8,13,32,0.444867445878578,1e-04,4.12
"1153","CBH-693","NH","wraps",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",9,"Within Cluster Transition",NA,14,32,0.437209660005028,0.25,3.57
"1154","CBH-693","NH","lettuce",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",9,"Within Cluster Transition",NA,15,32,0.622188194974209,0.2,3.56
"1155","CBH-693","NH","tomatoes",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",9,"Within Cluster Transition",NA,16,32,0.842532140527006,0.1429,3.9
"1156","CBH-693","NH","spinach",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",10,"Switch Trial",9,17,32,0.840997923153506,1e-04,3.48
"1157","CBH-693","NH","jelly",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",11,"Switch Trial",10,18,32,0.726542426417897,1e-04,3.77
"1158","CBH-693","NH","bread",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",12,"Switch Trial",11,19,32,0.689587114514657,1e-04,4.5
"1159","CBH-693","NH","butter",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",12,"Within Cluster Transition",NA,20,32,0.768587386369211,0.1111,4.4
"1160","CBH-693","NH","meal",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",12,"Within Cluster Transition",NA,21,32,0.628645230720948,0.1429,4.48
"1161","CBH-693","NH","electrolyte",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",13,"Switch Trial",12,22,32,0.223236331686772,1e-04,3.07
"1162","CBH-693","NH","breakfast",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",13,"Within Cluster Transition",NA,23,32,0.255635114726014,0.0833,4.61
"1163","CBH-693","NH","fruit",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",13,"Within Cluster Transition",NA,24,32,0.32953336876282,0.25,4.57
"1164","CBH-693","NH","juice",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",13,"Within Cluster Transition",NA,25,32,0.72265887048056,0.2222,4.36
"1165","CBH-693","NH","bread",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",14,"Switch Trial",13,26,32,0.663463272036315,0.1111,4.5
"1166","CBH-693","NH","dessert",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",15,"Switch Trial",14,27,32,0.687593971398314,0.1111,3.83
"1167","CBH-693","NH","juice",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",16,"Switch Trial",15,28,32,0.641792897426201,1e-04,4.36
"1168","CBH-693","NH","peanuts",0,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",16,"Within Cluster Transition",NA,29,32,0.623575832485049,0.1111,3.52
"1169","CBH-693","NH","electrolyte",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",17,"Switch Trial",16,30,32,0.323855709087697,0.1111,3.07
"1170","CBH-693","NH","wrap",1,"multimodaldelta_alpha=0.2_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.2","rise=0.5","fall=0.2","multimodaldelta_alpha=0.2_rise=0.5_fall=0.2",18,"Switch Trial",17,31,32,0.253377369474501,1e-04,4.2
"1171","CBL-698","NH","pie",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,1,21,0.576576376328813,0.1429,4.19
"1172","CBL-698","NH","sandwich",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,2,21,0.666540908149998,0.0833,4.13
"1173","CBL-698","NH","chips",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,3,21,0.473735705421368,0.1667,4.21
"1174","CBL-698","NH","soda",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",1,"Within Cluster Transition",NA,4,21,0.607165930703538,0.4,4.04
"1175","CBL-698","NH","sprite",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",2,"Switch Trial",1,5,21,0.427108700701891,1e-04,3.19
"1176","CBL-698","NH","coke",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",3,"Switch Trial",2,6,21,0.252124096029783,1e-04,4.08
"1177","CBL-698","NH","turkey",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",3,"Within Cluster Transition",NA,7,21,0.415591228159254,0.125,4.56
"1178","CBL-698","NH","gravy",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",3,"Within Cluster Transition",NA,8,21,0.50710771672115,0.2,3.48
"1179","CBL-698","NH","beans",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",4,"Switch Trial",3,9,21,0.857349234087514,1e-04,4.14
"1180","CBL-698","NH","bacon",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",4,"Within Cluster Transition",NA,10,21,0.735767983090195,0.2,4.15
"1181","CBL-698","NH","water",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",5,"Switch Trial",4,11,21,0.43982132506394,1e-04,5.52
"1182","CBL-698","NH","sugar",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",5,"Within Cluster Transition",NA,12,21,0.669023044459625,0.25,4.68
"1183","CBL-698","NH","salt",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",6,"Switch Trial",5,13,21,0.863119056176992,1e-04,4.6
"1184","CBL-698","NH","pepper",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",7,"Switch Trial",6,14,21,0.869951307053007,1e-04,4.14
"1185","CBL-698","NH","chicken",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",8,"Switch Trial",7,15,21,0.820391754408531,1e-04,4.63
"1186","CBL-698","NH","sauce",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",9,"Switch Trial",8,16,21,0.798919132531498,1e-04,4.3
"1187","CBL-698","NH","nuts",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",9,"Within Cluster Transition",NA,17,21,0.555949571710711,0.1818,4.3
"1188","CBL-698","NH","beverage",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",10,"Switch Trial",9,18,21,0.535107644921501,1e-04,3.69
"1189","CBL-698","NH","potatoes",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",10,"Within Cluster Transition",NA,19,21,0.668997417999217,0.0909,4.09
"1190","CBL-698","NH","pie",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=1.0","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=1.0","multimodaldelta_alpha=0.0_rise=0.5_fall=1.0",10,"Within Cluster Transition",NA,20,21,0.726244392962725,0.1818,4.19
"1191","CCF-724","NH","sprouts",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=0.2","multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",1,"Within Cluster Transition",NA,1,16,0.640395331355824,0.125,3.23
"1192","CCF-724","NH","pepper",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=0.2","multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",2,"Switch Trial",1,2,16,0.64438558495641,1e-04,4.14
"1193","CCF-724","NH","macaroni",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=0.2","multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",3,"Switch Trial",2,3,16,0.756678356048185,1e-04,3.11
"1194","CCF-724","NH","water",1,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=0.2","multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",4,"Switch Trial",3,4,16,0.43744072056599,1e-04,5.52
"1195","CCF-724","NH","chicken",0,"multimodaldelta_alpha=0.0_rise=0.5_fall=0.2","foods","50","blended","0.0","multimodaldelta","alpha=0.0","rise=0.5","fall=0.2","multimodaldelta_alpha=0.0_rise=0.5_fall=0.2",4,"Within Cluster Transition",NA,5,16,0.516215419332835,0.1429,4.63
